player_name,time,longitude,latitude,ressource_id,ressource_type,Game_ID
Wild Tiger,2023-05-20 13:08:46-05:00,-74.479106,46.044073,100,Type A,3
Loyal Crocodile,2023-05-20 13:08:54-05:00,-74.479204,46.044253,20,Type B,3
Wild Tiger,2023-05-20 13:09:09-05:00,-74.479106,46.044073,100,Type A,3
Lively Rabbit,2023-05-20 13:09:12-05:00,-74.478406,46.044913,10,Type A,3
Silent Squirrel,2023-05-20 13:09:15-05:00,-74.477767,46.046107,28,Type A,3
Brave Cheetah,2023-05-20 13:09:24-05:00,-74.479275,46.045547,03,Type A,3
Playful Dolphin,2023-05-20 13:09:26-05:00,-74.47725,46.043376,100,Type A,3
Noble Zebra,2023-05-20 13:09:30-05:00,-74.47833,46.042715,110,Type B,3
Silent Squirrel,2023-05-20 13:09:43-05:00,-74.477753,46.046051,28,Type A,3
Noble Zebra,2023-05-20 13:09:45-05:00,-74.47833,46.042715,110,Type A,3
Wild Tiger,2023-05-20 13:09:48-05:00,-74.479193,46.044146,100,Type A,3
Loyal Crocodile,2023-05-20 13:10:04-05:00,-74.479267,46.044349,20,Type A,3
Majestic Kangaroo,2023-05-20 13:10:14-05:00,-74.477801,46.045042,08,Type A,3
Noble Zebra,2023-05-20 13:10:32-05:00,-74.478336,46.042716,110,Type B,3
Loyal Crocodile,2023-05-20 13:10:50-05:00,-74.479222,46.044287,20,Type B,3
Enduring Beaver,2023-05-20 13:10:54-05:00,-74.479065,46.043576,85,Type A,3
Noble Zebra,2023-05-20 13:11:01-05:00,-74.478336,46.042716,110,Type B,3
Playful Dolphin,2023-05-20 13:11:15-05:00,-74.477297,46.043331,100,Type A,3
Bold Owl,2023-05-20 13:11:19-05:00,-74.476515,46.044017,97,Type A,3
Enduring Beaver,2023-05-20 13:11:27-05:00,-74.478982,46.043579,85,Type A,3
Resourceful Platypus,2023-05-20 13:11:28-05:00,-74.478734,46.042673,84,Type A,3
Silent Squirrel,2023-05-20 13:11:28-05:00,-74.477765,46.046055,28,Type A,3
Noble Zebra,2023-05-20 13:11:31-05:00,-74.478336,46.042716,110,Type B,3
Majestic Kangaroo,2023-05-20 13:11:42-05:00,-74.477793,46.045033,08,Type A,3
Swift Elephant,2023-05-20 13:11:47-05:00,-74.47808,46.042415,113,Type A,3
Lively Rabbit,2023-05-20 13:11:52-05:00,-74.479014,46.043614,85,Type B,3
Noble Zebra,2023-05-20 13:11:54-05:00,-74.478337,46.042717,110,Type A,3
Swift Elephant,2023-05-20 13:12:08-05:00,-74.47808,46.042415,113,Type A,3
Noble Zebra,2023-05-20 13:12:14-05:00,-74.478339,46.042718,110,Type B,3
Resourceful Platypus,2023-05-20 13:12:14-05:00,-74.479257,46.043667,84,Type A,3
Enduring Beaver,2023-05-20 13:12:28-05:00,-74.479045,46.043753,85,Type A,3
Swift Elephant,2023-05-20 13:12:32-05:00,-74.47808,46.042415,113,Type A,3
Majestic Kangaroo,2023-05-20 13:12:35-05:00,-74.477793,46.045033,08,Type A,3
Silent Squirrel,2023-05-20 13:12:46-05:00,-74.477778,46.046096,28,Type B,3
Swift Elephant,2023-05-20 13:12:54-05:00,-74.47808,46.042415,113,Type B,3
Noble Zebra,2023-05-20 13:12:56-05:00,-74.478365,46.042817,110,Type B,3
Enduring Beaver,2023-05-20 13:13:08-05:00,-74.479057,46.043676,85,Type A,3
Enduring Beaver,2023-05-20 13:13:30-05:00,-74.479024,46.043623,85,Type A,3
Noble Zebra,2023-05-20 13:13:39-05:00,-74.478362,46.042817,110,Type A,3
Noble Zebra,2023-05-20 13:14:01-05:00,-74.478361,46.042816,110,Type B,3
Playful Dolphin,2023-05-20 13:14:09-05:00,-74.477294,46.043322,100,Type A,3
Swift Elephant,2023-05-20 13:14:10-05:00,-74.478365,46.04222,70,Type B,3
Swift Elephant,2023-05-20 13:14:35-05:00,-74.478365,46.04222,70,Type B,3
Swift Elephant,2023-05-20 13:14:54-05:00,-74.478291,46.042177,70,Type A,3
Noble Zebra,2023-05-20 13:15:01-05:00,-74.478363,46.042811,110,Type A,3
Swift Elephant,2023-05-20 13:15:14-05:00,-74.478291,46.042177,70,Type B,3
Noble Zebra,2023-05-20 13:15:24-05:00,-74.478363,46.042811,110,Type B,3
Swift Elephant,2023-05-20 13:15:27-05:00,-74.478291,46.042177,70,Type B,3
Majestic Kangaroo,2023-05-20 13:15:37-05:00,-74.477788,46.04504,08,Type A,3
Noble Zebra,2023-05-20 13:15:45-05:00,-74.478363,46.042811,110,Type B,3
Swift Elephant,2023-05-20 13:15:47-05:00,-74.478291,46.042177,70,Type B,3
Curious Penguin,2023-05-20 13:16:07-05:00,-74.478873,46.042727,75,Type A,3
Brave Cheetah,2023-05-20 13:16:18-05:00,-74.479146,46.045251,22,Type A,3
Curious Penguin,2023-05-20 13:16:24-05:00,-74.478834,46.042692,75,Type A,3
Swift Elephant,2023-05-20 13:17:08-05:00,-74.478347,46.042212,70,Type B,3
Brave Cheetah,2023-05-20 13:17:16-05:00,-74.47912,46.0453,22,Type A,3
Swift Elephant,2023-05-20 13:17:32-05:00,-74.478338,46.042163,70,Type B,3
Noble Zebra,2023-05-20 13:17:47-05:00,-74.478529,46.042606,69,Type B,3
Playful Dolphin,2023-05-20 13:17:54-05:00,-74.477252,46.043073,104,Type A,3
Noble Zebra,2023-05-20 13:18:39-05:00,-74.478542,46.042604,69,Type B,3
Brave Cheetah,2023-05-20 13:18:40-05:00,-74.47912,46.0453,22,Type A,3
Noble Zebra,2023-05-20 13:19:03-05:00,-74.478543,46.042603,69,Type B,3
Playful Dolphin,2023-05-20 13:19:07-05:00,-74.477275,46.043027,104,Type A,3
Swift Elephant,2023-05-20 13:19:14-05:00,-74.47828,46.042155,70,Type A,3
Noble Zebra,2023-05-20 13:19:26-05:00,-74.478543,46.042603,69,Type A,3
Swift Elephant,2023-05-20 13:19:31-05:00,-74.47828,46.042155,70,Type B,3
Playful Dolphin,2023-05-20 13:19:37-05:00,-74.477275,46.043027,104,Type A,3
Noble Zebra,2023-05-20 13:19:47-05:00,-74.478548,46.04258,69,Type A,3
Swift Elephant,2023-05-20 13:19:54-05:00,-74.47828,46.042155,70,Type A,3
Loyal Crocodile,2023-05-20 13:20:47-05:00,-74.479158,46.044066,17,Type B,3
Swift Elephant,2023-05-20 13:21:49-05:00,-74.478154,46.042408,113,Type B,3
Loyal Crocodile,2023-05-20 13:21:57-05:00,-74.479226,46.044105,17,Type A,3
Energetic Badger,2023-05-20 13:22:38-05:00,-74.479066,46.043881,16,Type A,3
Loyal Crocodile,2023-05-20 13:22:59-05:00,-74.47909,46.044161,17,Type A,3
Energetic Badger,2023-05-20 13:23:30-05:00,-74.479065,46.04388,16,Type A,3
Energetic Badger,2023-05-20 13:23:58-05:00,-74.479079,46.04383,16,Type A,3
Energetic Badger,2023-05-20 13:25:16-05:00,-74.479012,46.04385,16,Type A,3
Energetic Badger,2023-05-20 13:26:02-05:00,-74.479066,46.043822,16,Type A,3
Loyal Crocodile,2023-05-20 13:27:59-05:00,-74.479332,46.044,18,Type B,3
Loyal Crocodile,2023-05-20 13:28:17-05:00,-74.479314,46.044005,18,Type A,3
Loyal Crocodile,2023-05-20 13:28:52-05:00,-74.479337,46.043996,18,Type A,3
Brave Cheetah,2023-05-20 13:28:58-05:00,-74.479246,46.044858,21,Type A,3
Brave Cheetah,2023-05-20 13:29:35-05:00,-74.479245,46.044811,21,Type A,3
Loyal Crocodile,2023-05-20 13:29:57-05:00,-74.479296,46.044001,18,Type A,3
Brave Cheetah,2023-05-20 13:30:48-05:00,-74.479298,46.044915,21,Type A,3
Elusive Fox,2023-05-20 13:52:08-05:00,-74.479151,46.042084,71,Type B,4
Curious Penguin,2023-05-20 13:52:13-05:00,-74.478732,46.043059,78,Type B,4
Resourceful Platypus,2023-05-20 13:52:14-05:00,-74.479185,46.043453,75,Type A,4
Cunning Giraffe,2023-05-20 13:52:27-05:00,-74.478089,46.043717,107,Type A,4
Majestic Kangaroo,2023-05-20 13:52:29-05:00,-74.47804,46.045151,06,Type A,4
Loyal Crocodile,2023-05-20 13:52:34-05:00,-74.478657,46.044672,11,Type A,4
Silent Squirrel,2023-05-20 13:52:44-05:00,-74.477645,46.045214,07,Type A,4
Noble Zebra,2023-05-20 13:52:44-05:00,-74.47846,46.04322,80,Type A,4
Elusive Fox,2023-05-20 13:52:45-05:00,-74.479167,46.04208,71,Type B,4
Graceful Raccoon,2023-05-20 13:52:46-05:00,-74.478758,46.043891,14,Type B,4
Cunning Giraffe,2023-05-20 13:52:46-05:00,-74.478089,46.043717,107,Type A,4
Resourceful Platypus,2023-05-20 13:52:50-05:00,-74.478808,46.042734,75,Type A,4
Swift Elephant,2023-05-20 13:52:53-05:00,-74.479317,46.043722,84,Type A,4
Clever Lion,2023-05-20 13:53:02-05:00,-74.479752,46.045797,24,Type A,4
Majestic Kangaroo,2023-05-20 13:53:10-05:00,-74.47804,46.045151,06,Type B,4
Cunning Giraffe,2023-05-20 13:53:18-05:00,-74.478089,46.043717,107,Type B,4
Swift Elephant,2023-05-20 13:53:20-05:00,-74.479304,46.043614,84,Type A,4
Curious Penguin,2023-05-20 13:53:23-05:00,-74.478732,46.043059,78,Type A,4
Loyal Crocodile,2023-05-20 13:53:25-05:00,-74.478667,46.044695,11,Type A,4
Fierce Porcupine,2023-05-20 13:53:34-05:00,-74.479039,46.045265,22,Type A,4
Noble Zebra,2023-05-20 13:53:37-05:00,-74.478466,46.043208,80,Type A,4
Bold Owl,2023-05-20 13:53:41-05:00,-74.478908,46.043265,81,Type A,4
Cunning Giraffe,2023-05-20 13:53:49-05:00,-74.478112,46.043761,107,Type A,4
Majestic Kangaroo,2023-05-20 13:53:54-05:00,-74.47804,46.045151,06,Type A,4
Curious Penguin,2023-05-20 13:53:55-05:00,-74.478732,46.043059,78,Type B,4
Graceful Raccoon,2023-05-20 13:54:05-05:00,-74.478754,46.043773,14,Type A,4
Noble Zebra,2023-05-20 13:54:06-05:00,-74.478465,46.043205,80,Type B,4
Wise Leopard,2023-05-20 13:54:07-05:00,-74.479143,46.044359,20,Type A,4
Clever Lion,2023-05-20 13:54:08-05:00,-74.479786,46.045795,24,Type A,4
Elusive Fox,2023-05-20 13:54:28-05:00,-74.479145,46.042167,71,Type B,4
Curious Penguin,2023-05-20 13:54:43-05:00,-74.478732,46.043059,78,Type A,4
Noble Zebra,2023-05-20 13:54:46-05:00,-74.47846,46.043202,80,Type A,4
Wise Leopard,2023-05-20 13:54:51-05:00,-74.479168,46.044402,20,Type B,4
Agile Hippopotamus,2023-05-20 13:54:57-05:00,-74.479208,46.042763,77,Type B,4
Curious Penguin,2023-05-20 13:55:00-05:00,-74.478732,46.043059,78,Type A,4
Resilient Otter,2023-05-20 13:55:01-05:00,-74.478295,46.04201,114,Type A,4
Resourceful Platypus,2023-05-20 13:55:01-05:00,-74.478809,46.04274,76,Type A,4
Elusive Fox,2023-05-20 13:55:11-05:00,-74.47913,46.042077,71,Type B,4
Noble Zebra,2023-05-20 13:55:15-05:00,-74.478459,46.043202,80,Type A,4
Curious Penguin,2023-05-20 13:55:16-05:00,-74.478742,46.043009,78,Type A,4
Majestic Kangaroo,2023-05-20 13:55:16-05:00,-74.47838,46.04487,10,Type B,4
Clever Lion,2023-05-20 13:55:17-05:00,-74.479682,46.045785,24,Type A,4
Loyal Crocodile,2023-05-20 13:55:19-05:00,-74.478587,46.044694,11,Type A,4
Resourceful Platypus,2023-05-20 13:55:25-05:00,-74.478616,46.042858,76,Type A,4
Wise Leopard,2023-05-20 13:55:27-05:00,-74.479168,46.044402,20,Type B,4
Curious Penguin,2023-05-20 13:55:33-05:00,-74.478742,46.043009,78,Type B,4
Elusive Fox,2023-05-20 13:55:38-05:00,-74.479113,46.042083,71,Type B,4
Noble Zebra,2023-05-20 13:55:42-05:00,-74.478457,46.043202,80,Type B,4
Lively Rabbit,2023-05-20 13:55:43-05:00,-74.478251,46.042028,114,Type B,4
Fierce Porcupine,2023-05-20 13:55:59-05:00,-74.479116,46.045219,22,Type A,4
Majestic Kangaroo,2023-05-20 13:56:00-05:00,-74.47838,46.04487,10,Type A,4
Agile Hippopotamus,2023-05-20 13:56:02-05:00,-74.479264,46.043069,77,Type A,4
Resilient Otter,2023-05-20 13:56:04-05:00,-74.478249,46.042009,114,Type B,4
Resourceful Platypus,2023-05-20 13:56:06-05:00,-74.478618,46.042856,76,Type A,4
Cunning Giraffe,2023-05-20 13:56:06-05:00,-74.477289,46.043959,95,Type B,4
Curious Penguin,2023-05-20 13:56:10-05:00,-74.478742,46.043009,78,Type A,4
Swift Elephant,2023-05-20 13:56:11-05:00,-74.479285,46.043708,84,Type A,4
Majestic Kangaroo,2023-05-20 13:56:25-05:00,-74.47838,46.04487,10,Type A,4
Curious Penguin,2023-05-20 13:56:32-05:00,-74.478742,46.043009,78,Type A,4
Wise Leopard,2023-05-20 13:56:36-05:00,-74.479189,46.044366,20,Type A,4
Elusive Fox,2023-05-20 13:56:39-05:00,-74.479178,46.042092,71,Type B,4
Noble Zebra,2023-05-20 13:56:40-05:00,-74.478455,46.043201,80,Type A,4
Enduring Beaver,2023-05-20 13:56:49-05:00,-74.477287,46.043336,100,Type B,4
Clever Lion,2023-05-20 13:56:56-05:00,-74.479763,46.045595,24,Type A,4
Graceful Raccoon,2023-05-20 13:56:56-05:00,-74.479083,46.043915,16,Type B,4
Swift Elephant,2023-05-20 13:57:00-05:00,-74.479285,46.043708,84,Type A,4
Resourceful Platypus,2023-05-20 13:57:04-05:00,-74.478625,46.04284,76,Type A,4
Wise Leopard,2023-05-20 13:57:04-05:00,-74.479189,46.044366,20,Type A,4
Curious Penguin,2023-05-20 13:57:05-05:00,-74.478742,46.043009,78,Type B,4
Cunning Giraffe,2023-05-20 13:57:05-05:00,-74.477275,46.043915,95,Type B,4
Majestic Kangaroo,2023-05-20 13:57:08-05:00,-74.47838,46.04487,10,Type A,4
Elusive Fox,2023-05-20 13:57:14-05:00,-74.479155,46.042113,71,Type B,4
Enduring Beaver,2023-05-20 13:57:19-05:00,-74.477287,46.043336,100,Type A,4
Wise Leopard,2023-05-20 13:57:23-05:00,-74.479189,46.044366,20,Type B,4
Graceful Raccoon,2023-05-20 13:57:30-05:00,-74.479083,46.043915,16,Type A,4
Curious Penguin,2023-05-20 13:57:31-05:00,-74.478742,46.043009,78,Type B,4
Elusive Fox,2023-05-20 13:57:42-05:00,-74.479155,46.042113,71,Type A,4
Noble Zebra,2023-05-20 13:57:43-05:00,-74.478452,46.043203,80,Type B,4
Cunning Giraffe,2023-05-20 13:57:44-05:00,-74.477275,46.043915,95,Type A,4
Swift Elephant,2023-05-20 13:57:44-05:00,-74.4793,46.043647,84,Type A,4
Graceful Raccoon,2023-05-20 13:57:55-05:00,-74.479083,46.043915,16,Type A,4
Gentle Bear,2023-05-20 13:57:55-05:00,-74.47917,46.04524,22,Type A,4
Curious Penguin,2023-05-20 13:57:57-05:00,-74.478742,46.043009,78,Type B,4
Bold Owl,2023-05-20 13:57:59-05:00,-74.478775,46.043263,69,Type A,4
Resourceful Platypus,2023-05-20 13:58:03-05:00,-74.478637,46.042831,76,Type A,4
Enduring Beaver,2023-05-20 13:58:04-05:00,-74.477287,46.043336,100,Type A,4
Majestic Kangaroo,2023-05-20 13:58:07-05:00,-74.47838,46.04487,10,Type A,4
Elusive Fox,2023-05-20 13:58:22-05:00,-74.479084,46.042067,71,Type B,4
Playful Dolphin,2023-05-20 13:58:26-05:00,-74.476964,46.043337,101,Type A,4
Brave Cheetah,2023-05-20 13:58:28-05:00,-74.479293,46.044832,21,Type A,4
Curious Penguin,2023-05-20 13:58:31-05:00,-74.478742,46.043009,78,Type A,4
Agile Hippopotamus,2023-05-20 13:58:36-05:00,-74.479226,46.042998,92,Type B,4
Majestic Kangaroo,2023-05-20 13:58:38-05:00,-74.47838,46.04487,10,Type B,4
Wise Leopard,2023-05-20 13:58:42-05:00,-74.479127,46.044391,20,Type A,4
Cunning Giraffe,2023-05-20 13:58:45-05:00,-74.47726,46.043959,95,Type B,4
Enduring Beaver,2023-05-20 13:58:45-05:00,-74.477241,46.04337,100,Type A,4
Curious Penguin,2023-05-20 13:58:55-05:00,-74.478776,46.043039,78,Type B,4
Elusive Fox,2023-05-20 13:58:59-05:00,-74.479127,46.042135,71,Type A,4
Swift Elephant,2023-05-20 13:59:00-05:00,-74.4793,46.043647,84,Type A,4
Resilient Otter,2023-05-20 13:59:03-05:00,-74.478253,46.042188,70,Type A,4
Bold Owl,2023-05-20 13:59:08-05:00,-74.478555,46.04267,69,Type A,4
Noble Zebra,2023-05-20 13:59:09-05:00,-74.47845,46.043205,80,Type B,4
Wise Leopard,2023-05-20 13:59:12-05:00,-74.479172,46.04434,20,Type A,4
Majestic Kangaroo,2023-05-20 13:59:13-05:00,-74.47838,46.04487,10,Type A,4
Graceful Raccoon,2023-05-20 13:59:14-05:00,-74.479054,46.043897,16,Type B,4
Vigilant Puma,2023-05-20 13:59:14-05:00,-74.479527,46.044221,19,Type A,4
Fierce Porcupine,2023-05-20 13:59:17-05:00,-74.479203,46.045471,03,Type A,4
Elusive Fox,2023-05-20 13:59:26-05:00,-74.479117,46.042176,71,Type A,4
Swift Elephant,2023-05-20 13:59:28-05:00,-74.4793,46.043647,84,Type A,4
Agile Hippopotamus,2023-05-20 13:59:29-05:00,-74.47825,46.043212,92,Type B,4
Curious Penguin,2023-05-20 13:59:35-05:00,-74.478776,46.043039,78,Type A,4
Resilient Otter,2023-05-20 13:59:37-05:00,-74.478316,46.042172,70,Type A,4
Fierce Porcupine,2023-05-20 13:59:49-05:00,-74.479225,46.04552,03,Type A,4
Bold Owl,2023-05-20 13:59:49-05:00,-74.47853,46.042624,69,Type A,4
Noble Zebra,2023-05-20 13:59:53-05:00,-74.478434,46.043208,80,Type A,4
Fierce Porcupine,2023-05-20 14:00:02-05:00,-74.47917,46.045492,03,Type B,4
Agile Hippopotamus,2023-05-20 14:00:03-05:00,-74.478132,46.043203,92,Type A,4
Noble Zebra,2023-05-20 14:00:08-05:00,-74.478434,46.043208,80,Type A,4
Graceful Raccoon,2023-05-20 14:00:09-05:00,-74.479059,46.043881,16,Type A,4
Loyal Crocodile,2023-05-20 14:00:17-05:00,-74.478657,46.044733,11,Type A,4
Cunning Giraffe,2023-05-20 14:00:26-05:00,-74.47726,46.043959,95,Type B,4
Gentle Bear,2023-05-20 14:00:26-05:00,-74.479088,46.045231,22,Type A,4
Swift Elephant,2023-05-20 14:00:28-05:00,-74.47931,46.043608,84,Type A,4
Resilient Otter,2023-05-20 14:00:30-05:00,-74.478365,46.042174,70,Type B,4
Noble Zebra,2023-05-20 14:00:30-05:00,-74.478434,46.043208,80,Type A,4
Vigilant Puma,2023-05-20 14:00:33-05:00,-74.479533,46.044267,19,Type A,4
Agile Hippopotamus,2023-05-20 14:00:37-05:00,-74.478132,46.043203,92,Type A,4
Curious Penguin,2023-05-20 14:00:43-05:00,-74.478776,46.043039,78,Type B,4
Resilient Otter,2023-05-20 14:00:45-05:00,-74.478365,46.042174,70,Type B,4
Cunning Giraffe,2023-05-20 14:00:47-05:00,-74.47726,46.043959,95,Type B,4
Wise Leopard,2023-05-20 14:00:54-05:00,-74.479177,46.044387,20,Type B,4
Elusive Fox,2023-05-20 14:01:08-05:00,-74.479117,46.04212,71,Type A,4
Noble Zebra,2023-05-20 14:01:10-05:00,-74.478434,46.043207,80,Type B,4
Noble Zebra,2023-05-20 14:01:28-05:00,-74.478434,46.043206,80,Type A,4
Vigilant Puma,2023-05-20 14:01:28-05:00,-74.479583,46.044304,14,Type A,4
Wise Leopard,2023-05-20 14:01:32-05:00,-74.479177,46.044387,20,Type B,4
Agile Hippopotamus,2023-05-20 14:01:34-05:00,-74.478132,46.043203,92,Type B,4
Cunning Giraffe,2023-05-20 14:01:36-05:00,-74.47726,46.043959,95,Type B,4
Majestic Kangaroo,2023-05-20 14:01:38-05:00,-74.477792,46.045048,08,Type B,4
Bold Owl,2023-05-20 14:01:38-05:00,-74.478508,46.042532,69,Type A,4
Curious Penguin,2023-05-20 14:01:42-05:00,-74.478776,46.043039,78,Type B,4
Agile Hippopotamus,2023-05-20 14:01:46-05:00,-74.478246,46.043242,92,Type A,4
Graceful Raccoon,2023-05-20 14:01:50-05:00,-74.479059,46.043881,16,Type A,4
Enduring Beaver,2023-05-20 14:01:52-05:00,-74.477275,46.043099,104,Type A,4
Curious Penguin,2023-05-20 14:01:54-05:00,-74.478776,46.043039,78,Type B,4
Resilient Otter,2023-05-20 14:02:00-05:00,-74.478125,46.042281,113,Type A,4
Wise Leopard,2023-05-20 14:02:01-05:00,-74.479177,46.044387,20,Type B,4
Curious Penguin,2023-05-20 14:02:08-05:00,-74.478776,46.043039,78,Type A,4
Majestic Kangaroo,2023-05-20 14:02:10-05:00,-74.477792,46.045048,08,Type B,4
Agile Hippopotamus,2023-05-20 14:02:11-05:00,-74.478246,46.043242,92,Type A,4
Resourceful Platypus,2023-05-20 14:02:11-05:00,-74.478572,46.042931,75,Type A,4
Resourceful Platypus,2023-05-20 14:02:25-05:00,-74.478796,46.042624,75,Type A,4
Vigilant Puma,2023-05-20 14:02:25-05:00,-74.479583,46.044304,19,Type A,4
Wise Leopard,2023-05-20 14:02:29-05:00,-74.479177,46.044387,20,Type A,4
Majestic Kangaroo,2023-05-20 14:02:32-05:00,-74.477792,46.045048,08,Type B,4
Graceful Raccoon,2023-05-20 14:02:33-05:00,-74.479059,46.043881,16,Type A,4
Cunning Giraffe,2023-05-20 14:02:33-05:00,-74.47726,46.043959,95,Type B,4
Gentle Bear,2023-05-20 14:02:46-05:00,-74.47909,46.045235,22,Type A,4
Loyal Crocodile,2023-05-20 14:02:49-05:00,-74.478657,46.044652,11,Type A,4
Cunning Giraffe,2023-05-20 14:02:56-05:00,-74.478226,46.043345,92,Type B,4
Cunning Giraffe,2023-05-20 14:03:07-05:00,-74.47726,46.043959,95,Type A,4
Vigilant Puma,2023-05-20 14:03:09-05:00,-74.479583,46.044304,19,Type A,4
Majestic Kangaroo,2023-05-20 14:03:18-05:00,-74.477792,46.045048,08,Type B,4
Wise Leopard,2023-05-20 14:03:18-05:00,-74.479177,46.044387,20,Type A,4
Graceful Raccoon,2023-05-20 14:03:28-05:00,-74.479041,46.043878,16,Type B,4
Agile Hippopotamus,2023-05-20 14:03:37-05:00,-74.478174,46.043287,92,Type A,4
Majestic Kangaroo,2023-05-20 14:03:43-05:00,-74.477792,46.045048,08,Type B,4
Agile Hippopotamus,2023-05-20 14:04:09-05:00,-74.478174,46.043287,92,Type B,4
Cunning Giraffe,2023-05-20 14:04:17-05:00,-74.47726,46.043959,95,Type A,4
Gentle Bear,2023-05-20 14:04:22-05:00,-74.479098,46.045222,22,Type A,4
Majestic Kangaroo,2023-05-20 14:04:33-05:00,-74.477792,46.045048,08,Type B,4
Agile Hippopotamus,2023-05-20 14:04:38-05:00,-74.478174,46.043287,92,Type A,4
Graceful Raccoon,2023-05-20 14:04:42-05:00,-74.479025,46.043946,16,Type B,4
Cunning Giraffe,2023-05-20 14:04:59-05:00,-74.477315,46.043914,95,Type A,4
Agile Hippopotamus,2023-05-20 14:05:00-05:00,-74.478125,46.043267,92,Type A,4
Graceful Raccoon,2023-05-20 14:05:17-05:00,-74.479025,46.043946,16,Type B,4
Bold Owl,2023-05-20 14:05:33-05:00,-74.479333,46.04217,72,Type A,4
Majestic Kangaroo,2023-05-20 14:05:52-05:00,-74.477796,46.045066,08,Type B,4
Agile Hippopotamus,2023-05-20 14:06:14-05:00,-74.478125,46.043267,92,Type A,4
Majestic Kangaroo,2023-05-20 14:06:19-05:00,-74.477796,46.045066,08,Type A,4
Swift Elephant,2023-05-20 14:06:26-05:00,-74.479223,46.04307,77,Type A,4
Agile Hippopotamus,2023-05-20 14:06:37-05:00,-74.478062,46.04318,92,Type B,4
Swift Elephant,2023-05-20 14:06:40-05:00,-74.479223,46.04307,77,Type A,4
Bold Owl,2023-05-20 14:06:59-05:00,-74.478522,46.042487,72,Type A,4
Agile Hippopotamus,2023-05-20 14:07:16-05:00,-74.478076,46.043172,92,Type A,4
Agile Hippopotamus,2023-05-20 14:07:30-05:00,-74.478076,46.043172,92,Type A,4
Wise Leopard,2023-05-20 14:07:42-05:00,-74.479111,46.044313,20,Type A,4
Brave Cheetah,2023-05-20 14:07:46-05:00,-74.479252,46.044296,20,Type A,4
Resourceful Platypus,2023-05-20 14:07:49-05:00,-74.47887,46.042609,75,Type A,4
Agile Hippopotamus,2023-05-20 14:08:01-05:00,-74.478076,46.043172,92,Type B,4
Agile Hippopotamus,2023-05-20 14:08:16-05:00,-74.478076,46.043172,92,Type A,4
Curious Penguin,2023-05-20 14:08:23-05:00,-74.478176,46.043025,109,Type B,4
Noble Zebra,2023-05-20 14:08:32-05:00,-74.47838,46.042939,79,Type A,4
Enduring Beaver,2023-05-20 14:08:47-05:00,-74.477102,46.04386,96,Type A,4
Agile Hippopotamus,2023-05-20 14:09:01-05:00,-74.47816,46.043241,92,Type A,4
Gentle Bear,2023-05-20 14:09:07-05:00,-74.479247,46.045485,03,Type A,4
Noble Zebra,2023-05-20 14:09:09-05:00,-74.478385,46.042935,79,Type A,4
Gentle Bear,2023-05-20 14:09:22-05:00,-74.479307,46.045465,03,Type A,4
Curious Penguin,2023-05-20 14:09:37-05:00,-74.478176,46.043025,109,Type A,4
Gentle Bear,2023-05-20 14:09:50-05:00,-74.479307,46.045465,03,Type A,4
Noble Zebra,2023-05-20 14:09:51-05:00,-74.478385,46.042936,79,Type B,4
Curious Penguin,2023-05-20 14:10:03-05:00,-74.478176,46.043025,109,Type A,4
Graceful Raccoon,2023-05-20 14:10:20-05:00,-74.481378,46.027367,17,Type B,4
Noble Zebra,2023-05-20 14:10:22-05:00,-74.478385,46.042936,79,Type A,4
Curious Penguin,2023-05-20 14:10:46-05:00,-74.478126,46.042996,109,Type A,4
Noble Zebra,2023-05-20 14:10:53-05:00,-74.478386,46.042936,79,Type A,4
Graceful Raccoon,2023-05-20 14:11:10-05:00,-74.479191,46.04408,17,Type A,4
Curious Penguin,2023-05-20 14:11:19-05:00,-74.478126,46.042996,109,Type A,4
Noble Zebra,2023-05-20 14:11:25-05:00,-74.478392,46.042935,79,Type A,4
Swift Elephant,2023-05-20 14:11:34-05:00,-74.479225,46.043033,77,Type A,4
Agile Hippopotamus,2023-05-20 14:11:51-05:00,-74.478457,46.043543,89,Type A,4
Curious Penguin,2023-05-20 14:11:55-05:00,-74.478147,46.042997,109,Type A,4
Fierce Porcupine,2023-05-20 14:12:00-05:00,-74.479179,46.045542,03,Type B,4
Brave Cheetah,2023-05-20 14:12:02-05:00,-74.479155,46.044333,20,Type A,4
Graceful Raccoon,2023-05-20 14:12:14-05:00,-74.479223,46.044118,17,Type A,4
Agile Hippopotamus,2023-05-20 14:12:25-05:00,-74.478457,46.043543,89,Type A,4
Curious Penguin,2023-05-20 14:12:30-05:00,-74.478147,46.042997,109,Type B,4
Brave Cheetah,2023-05-20 14:12:40-05:00,-74.479155,46.044333,20,Type A,4
Swift Elephant,2023-05-20 14:12:47-05:00,-74.479225,46.043033,77,Type A,4
Agile Hippopotamus,2023-05-20 14:12:54-05:00,-74.478457,46.043543,89,Type B,4
Fierce Porcupine,2023-05-20 14:12:54-05:00,-74.479243,46.045529,03,Type A,4
Resourceful Platypus,2023-05-20 14:12:57-05:00,-74.479238,46.042448,73,Type A,4
Swift Elephant,2023-05-20 14:13:07-05:00,-74.479225,46.043033,77,Type A,4
Fierce Porcupine,2023-05-20 14:13:24-05:00,-74.479183,46.045551,03,Type A,4
Gentle Bear,2023-05-20 14:13:32-05:00,-74.479171,46.045473,03,Type A,4
